what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"8",1633426257821
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1633426257821
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1633426257821
java.specification.name,sysinfo,,,"Java Platform API Specification",1633426257821
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1633426257821
java.specification.version,sysinfo,,,"1.6",1633426257821
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1633426257821
java.version,sysinfo,,,"1.6.0_23",1633426257821
java.vm.info,sysinfo,,,"mixed mode",1633426257821
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1633426257821
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1633426257821
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1633426257821
java.vm.specification.version,sysinfo,,,"1.0",1633426257821
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1633426257821
java.vm.version,sysinfo,,,"19.0-b09",1633426257821
started,bundle,com.altera.sbtgui.ui,11.0.0.208,"com.altera.sbtgui.ui",1633426264877
started,bundle,com.altera.sbtgui.core,11.0.0.208,"com.altera.sbtgui.core",1633426264944
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1633426265011
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1633426265033
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426265415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426293374
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426300568
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426304745
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1633426340702
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1633426340948
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426346928
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426346960
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1633426351962
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426354130
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426406599
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426406935
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426411101
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1633426414348
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1633426414355
